experiment_id,timestamp_utc,git_head,mode,seed,cpu_affinity,size_bytes,element_count,index_bytes,combined_working_set_bytes,condition,trial,execution_order,repeats,accesses,elapsed_ns,ns_per_access,useful_gib_per_second,checksum_observed,checksum_expected,checksum_pass
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,16384,2048,16384,32768,B_SEQ_INDEX,4,21,977,2000896,774100,0.38687667924769703,19.258283056533394,1023458304.0,1023458304.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,16384,2048,16384,32768,B_SEQ_INDEX,5,22,977,2000896,815100,0.4073674993602866,18.28958031414857,1023458304.0,1023458304.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,16384,2048,16384,32768,D_POINTER_CHASE,7,23,977,2000896,2440800,1.219853505629478,6.107766680622133,1023458304.0,1023458304.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,16384,2048,16384,32768,D_POINTER_CHASE,8,24,977,2000896,5030200,2.5139737397645856,2.9636668351283246,1023458304.0,1023458304.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,16384,2048,16384,32768,B_SEQ_INDEX,6,25,977,2000896,783600,0.39162455220061415,19.02480463764995,1023458304.0,1023458304.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,16384,2048,16384,32768,B_SEQ_INDEX,7,26,977,2000896,906000,0.45279714687819855,16.45456613031181,1023458304.0,1023458304.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,16384,2048,0,16384,A_DIRECT,5,27,977,2000896,794300,0.3969721564738997,18.768521860836586,1023458304.0,1023458304.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,16384,2048,16384,32768,B_SEQ_INDEX,8,28,977,2000896,813600,0.406617835209826,18.323300041866396,1023458304.0,1023458304.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,16384,2048,0,16384,A_DIRECT,6,29,977,2000896,777600,0.38862589559877175,19.17160096973058,1023458304.0,1023458304.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,16384,2048,16384,32768,C_RANDOM_INDEX,8,30,977,2000896,779200,0.38942553735926305,19.132234232626413,1023458304.0,1023458304.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,16384,2048,16384,32768,B_SEQ_INDEX,9,31,977,2000896,774800,0.38722652251791195,19.240883988206633,1023458304.0,1023458304.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,16384,2048,0,16384,A_DIRECT,7,32,977,2000896,778600,0.3891256716990788,19.146977798693168,1023458304.0,1023458304.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,16384,2048,0,16384,A_DIRECT,8,33,977,2000896,915100,0.4573451093909928,16.29093750853732,1023458304.0,1023458304.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,16384,2048,16384,32768,D_POINTER_CHASE,9,34,977,2000896,2458200,1.228549609774821,6.064533770263812,1023458304.0,1023458304.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,16384,2048,0,16384,A_DIRECT,9,35,977,2000896,777800,0.38872585081883315,19.166671270329775,1023458304.0,1023458304.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,16384,2048,16384,32768,C_RANDOM_INDEX,9,36,977,2000896,883200,0.4414022517911975,16.879344332045402,1023458304.0,1023458304.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,32768,4096,0,32768,A_DIRECT,1,1,489,2002944,778000,0.3884282336400818,19.181356944890744,1024505856.0,1024505856.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,32768,4096,0,32768,A_DIRECT,2,2,489,2002944,901400,0.4500375447341513,16.555464503134015,1024505856.0,1024505856.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,32768,4096,32768,65536,B_SEQ_INDEX,1,3,489,2002944,834200,0.4164869312372188,17.88911016917406,1024505856.0,1024505856.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,32768,4096,32768,65536,C_RANDOM_INDEX,1,4,489,2002944,824400,0.4115941334355828,18.10176577283479,1024505856.0,1024505856.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,32768,4096,0,32768,A_DIRECT,3,5,489,2002944,762300,0.3805897718558282,19.576407848780008,1024505856.0,1024505856.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,32768,4096,32768,65536,B_SEQ_INDEX,2,6,489,2002944,841100,0.419931860301636,17.74235608503745,1024505856.0,1024505856.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,32768,4096,32768,65536,B_SEQ_INDEX,3,7,489,2002944,779200,0.3890273517382413,19.151816867460216,1024505856.0,1024505856.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,32768,4096,32768,65536,C_RANDOM_INDEX,2,8,489,2002944,757200,0.3780435199386503,19.708261625891442,1024505856.0,1024505856.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,32768,4096,0,32768,A_DIRECT,4,9,489,2002944,750700,0.374798296906953,19.878907290695352,1024505856.0,1024505856.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,32768,4096,32768,65536,B_SEQ_INDEX,4,10,489,2002944,764900,0.38188786106850714,19.509864953752125,1024505856.0,1024505856.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,32768,4096,32768,65536,D_POINTER_CHASE,1,11,489,2002944,3243600,1.6194162193251533,4.6007817558037365,1024505856.0,1024505856.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,32768,4096,32768,65536,C_RANDOM_INDEX,3,12,489,2002944,747700,0.3733005016615542,19.95866751788819,1024505856.0,1024505856.0,True
